200,51766,5
200,68971,5
200,77871,5
200,78288,5
200,90387,5
200,103028,5
200,106151,5
200,135206,5
201,12863,3
201,15635,4
201,17678,5
201,22237,4
201,29002,4
201,58725,2
201,64125,5
201,90379,5
201,121178,2
201,122529,2
202,18546,4
202,39325,4
202,39724,3
202,59613,3
202,79249,3
202,85168,2
202,86946,4
202,91657,3
202,96696,5
202,103129,3
203,10538,4
203,12412,4
203,20167,1
203,26831,2
203,64488,1
203,81782,3
203,86554,1
203,86804,4
203,106434,5
203,115935,3
204,6387,2
204,7806,3
204,12513,5
204,16751,1
204,27803,5
204,38993,5
204,59497,4
204,62954,5
204,85502,5
204,136716,2
205,17559,5
205,37309,3
205,45532,2
205,53693,5
205,68126,2
205,74196,3
205,95961,2
205,123002,3
205,133461,5
205,135178,3
206,15486,5
206,19639,3
206,29296,3
206,30266,2
206,45367,5
206,51891,3
206,59195,4
206,75642,2
206,80412,5
206,122491,1
207,19062,3
207,19673,4
207,21667,2
207,58906,1
207,71142,3
207,80560,4
207,87146,1
207,90500,3
207,123121,3
207,124789,1
208,2263,5
208,8940,3
208,14698,3
208,17910,2
208,21542,4
208,21672,5
208,57570,2
208,63599,2
208,72762,4
208,125674,3
209,9751,5
209,24572,1
209,55233,3
209,65899,1
209,65905,5
209,80160,1
209,117729,3
209,123852,5
209,128995,5
209,130942,1
210,34,5
210,14681,4
210,75179,4
210,77003,1
210,85107,5
210,95218,4
210,115213,5
210,122124,1
210,128998,5
210,130769,4
211,14625,1
211,27532,3
211,38488,3
211,75840,5
211,90886,2
211,100692,2
211,105315,5
211,113227,2
211,127731,4
211,135269,4
212,49784,5
212,57462,5
212,60720,5
212,66100,5
212,72384,4
212,81257,5
212,83894,4
212,90422,5
212,91525,4
212,120956,3
213,11291,1
213,37834,5
213,47796,2
213,51087,2
213,52290,3
213,73882,3
213,77786,2
213,104604,2
213,107567,5
213,131957,5
214,9539,4
214,35607,5
214,43827,5
214,63999,5
214,84771,1
214,89089,5
214,89960,3
214,99034,5
214,100369,4
214,112881,5
215,7109,1
215,12211,4
215,27497,3
215,47569,1
215,49570,5
215,58794,4
215,61439,3
215,81403,4
215,113736,5
215,118414,1
216,16220,5
216,31095,4
216,84396,5
216,88048,3
216,99492,5
216,113565,5
216,123566,5
216,127493,1
216,128058,1
216,135013,5
217,3572,3
217,17408,3
217,20679,3
217,23792,3
217,41710,5
217,68880,3
217,76012,2
217,77289,2
217,86775,3
217,91418,3
218,51615,5
218,52616,4
218,54876,5
218,70335,1
218,75053,5
218,76102,3
218,78646,1
218,84713,5
218,95422,5
218,111127,5
219,14080,5
219,19362,2
219,25467,5
219,41648,4
219,70578,5
219,87130,5
219,88015,5
219,106458,5
219,106958,5
219,120347,2
220,20149,5
220,36921,5
220,47135,5
220,49192,5
220,51834,5
220,73231,5
220,97191,5
220,117547,5
220,126946,5
220,129353,5
221,9092,5
221,23998,5
221,32343,1
221,45531,2
221,47015,4
221,50019,5
221,62920,5
221,74541,4
221,100584,1
221,102589,1
222,9241,5
222,33037,5
222,38795,5
222,38981,1
222,47599,5
222,56987,5
222,70614,5
222,70720,3
222,88665,1
222,104900,3
223,16410,1
223,17355,1
223,25602,3
223,31025,3
223,44286,2
223,107462,5
223,112315,2
223,124028,1
223,125049,5
223,136390,4
224,25869,5
224,27685,5
224,31886,5
224,43730,5
224,45670,5
224,53345,5
224,56744,1
224,64718,5
224,81935,3
224,103268,5
225,3805,4
225,10207,3
225,20927,3
225,22333,5
225,53042,4
225,64009,4
225,79506,3
225,98030,1
225,114802,5
225,129398,5
226,17029,5
226,28985,4
226,43802,4
226,56310,5
226,101961,5
226,109467,5
226,119165,5
226,123081,5
226,126700,4
226,133809,4
227,8661,1
227,13663,4
227,18279,4
227,28355,2
227,30473,1
227,39047,4
227,74712,3
227,80320,4
227,97898,4
227,132566,4
228,9550,5
228,13938,5
228,14096,5
228,58962,1
228,77476,5
228,78379,5
228,81444,5
228,85682,5
228,106308,5
228,118706,1
229,30173,4
229,34880,5
229,51165,5
229,55815,3
229,63104,5
229,88153,5
229,99547,5
229,117003,5
229,129319,2
229,130693,2
230,10854,3
230,14425,2
230,17705,2
230,24594,1
230,31305,1
230,42109,2
230,69119,1
230,84938,2
230,106236,2
230,130459,3
231,2726,5
231,17355,4
231,25791,2
231,26351,1
231,31410,1
231,40336,5
231,46930,1
231,82690,4
231,98757,5
231,118643,1
232,5788,5
232,19169,5
232,45336,5
232,70998,5
232,71967,1
232,77883,1
232,90006,5
232,97004,5
232,106284,5
232,110293,5
233,3512,1
233,4665,1
233,9794,1
233,36159,1
233,37638,1
233,61975,1
233,97414,3
233,99917,1
233,115053,1
233,123122,1
234,69,5
234,3874,4
234,37966,5
234,40689,3
234,80247,1
234,93900,5
234,102152,5
234,116073,4
234,116800,4
234,120471,5
235,6065,5
235,17355,5
235,26072,5
235,27562,5
235,33057,4
235,37483,5
235,50150,5
235,66526,2
235,76060,5
235,84934,5
236,38633,5
236,40037,5
236,50187,5
236,57180,5
236,73225,5
236,89964,5
236,100904,5
236,107746,5
236,114802,5
236,136307,5
237,25449,2
237,31642,2
237,42546,3
237,45045,3
237,69742,5
237,82811,4
237,118982,4
237,123138,5
237,127165,4
237,136719,5
238,2341,4
238,13859,5
238,38282,4
238,42981,4
238,107591,3
238,112495,3
238,120423,4
238,122398,4
238,122785,3
238,132953,3
239,7727,1
239,24638,1
239,26597,3
239,28172,1
239,64402,1
239,64775,3
239,83770,1
239,85402,1
239,102414,1
239,109649,1
240,9904,3
240,20149,4
240,25462,2
240,27280,5
240,62526,3
240,84341,2
240,86452,5
240,90578,5
240,104559,5
240,112288,1
241,9815,1
241,16098,5
241,62686,3
241,64009,5
241,83991,3
241,87414,5
241,95524,5
241,98002,5
241,119608,1
241,124369,1
242,3058,5
242,11945,5
242,29644,5
242,43307,5
242,43687,5
242,50414,5
242,66328,5
242,109557,5
242,112376,5
242,115649,5
243,6652,2
243,41874,2
243,42922,2
243,47049,2
243,68616,2
243,74883,2
243,81393,5
243,103218,3
243,117041,1
243,120856,1
244,7421,1
244,10131,2
244,13113,3
244,33154,5
244,84817,1
244,88770,2
244,98375,4
244,121041,5
244,127675,4
244,127917,4
245,25365,5
245,37868,5
245,42256,4
245,42319,5
245,74755,5
245,75964,3
245,83699,2
245,94041,2
245,101265,2
245,122285,3
246,2362,4
246,14254,5
246,15000,1
246,26132,5
246,34690,3
246,38037,4
246,78614,5
246,80247,1
246,110407,3
246,134768,4
247,18166,3
247,43267,3
247,55859,2
247,56333,5
247,60099,5
247,69964,4
247,74752,4
247,111642,3
247,115292,5
247,122702,5
248,19169,5
248,27843,5
248,30069,5
248,48596,5
248,64037,4
248,99354,5
248,104921,5
248,112965,5
248,113677,5
248,126393,5
249,14956,3
249,48344,5
249,51017,1
249,61543,1
249,65482,4
249,95285,5
249,101026,5
249,109601,5
249,113883,4
249,127536,5
250,911,5
250,1409,3
250,36671,5
250,57797,5
250,63295,5
250,65865,3
250,71531,5
250,79813,5
250,89964,5
250,117188,1
251,1203,3
251,34797,5
251,79323,3
251,90511,4
251,91740,1
251,96521,3
251,96955,3
251,116823,5
251,118713,4
251,123678,3
252,9846,5
252,14580,5
252,21667,5
252,34797,5
252,51615,5
252,58995,5
252,84323,5
252,100419,5
252,100818,5
252,124546,5
253,25156,1
253,34282,1
253,38267,5
253,44084,1
253,65871,5
253,81692,1
253,92398,5
253,96304,5
253,130429,5
253,134675,1
254,24427,3
254,40150,4
254,42781,3
254,46977,3
254,48346,3
254,66242,2
254,95375,4
254,121535,2
254,135018,4
254,135481,2
255,20364,1
255,40552,5
255,42202,5
255,50997,5
255,58054,5
255,64085,5
255,88023,3
255,92788,5
255,104530,5
255,135358,3
256,2336,3
256,26860,1
256,30279,1
256,37067,1
256,46788,5
256,46925,1
256,108110,3
256,111174,4
256,119398,3
256,127213,1
257,7584,5
257,11544,3
257,35350,5
257,51936,4
257,54767,3
257,64355,5
257,73927,5
257,79784,5
257,85898,3
257,107328,5
258,14533,3
258,21781,2
258,34794,3
258,39919,2
258,62704,4
258,79714,4
258,80085,3
258,93903,4
258,118464,3
258,119566,1
259,1837,5
259,15674,4
259,47721,5
259,57119,5
259,92285,5
259,101403,5
259,123738,5
259,129934,5
259,131519,5
259,133133,5
260,34566,3
260,40654,1
260,42351,1
260,50150,4
260,52109,4
260,71762,3
260,81076,4
260,86524,4
260,129927,4
260,135532,3
261,22541,2
261,36744,4
261,39070,2
261,42909,4
261,78536,1
261,80415,4
261,83709,5
261,92603,3
261,101505,2
261,110674,3
262,7963,4
262,10685,5
262,25156,5
262,28713,4
262,41411,4
262,57244,5
262,91405,5
262,106151,3
262,109425,4
262,126278,5
263,10410,1
263,23622,1
263,34254,5
263,55573,3
263,64574,1
263,75598,1
263,87092,1
263,100236,1
263,116919,1
263,135237,1
264,4157,4
264,20201,4
264,49904,1
264,50272,4
264,64055,3
264,75359,3
264,85943,3
264,112023,4
264,124423,4
264,127395,4
265,2596,3
265,36918,1
265,52246,4
265,59353,1
265,82671,4
265,87805,3
265,90918,1
265,116120,2
265,126492,5
265,129845,5
266,11140,5
266,38477,2
266,44741,1
266,60938,5
266,63172,4
266,64788,5
266,85559,4
266,97683,5
266,123552,4
266,128677,4
267,3275,4
267,35492,4
267,38578,2
267,54139,5
267,56294,4
267,66973,5
267,69247,4
267,103255,3
267,113901,4
267,125105,4
268,12390,5
268,16098,5
268,23395,3
268,35286,5
268,64586,5
268,95524,5
268,98221,5
268,99878,5
268,106271,5
268,106434,3
269,2492,3
269,13621,1
269,29473,3
269,31429,1
269,35415,3
269,38677,3
269,65169,3
269,106958,5
269,117446,2
269,118738,1
270,7574,5
270,9186,5
270,14525,2
270,35961,2
270,53668,3
270,80571,3
270,87253,2
270,104959,3
270,113601,3
270,122909,5
271,1681,5
271,9329,5
271,22532,5
271,34572,5
271,50084,5
271,62524,4
271,65871,5
271,82811,4
271,106848,4
271,122895,4
272,2556,5
272,17032,4
272,23410,4
272,41097,5
272,47474,5
272,68572,4
272,77640,5
272,83421,5
272,94569,5
272,130467,5
273,10850,3
273,28817,3
273,36044,1
273,43746,1
273,49038,5
273,58419,2
273,65193,5
273,88642,2
273,114203,2
273,115652,2
274,4071,5
274,14698,2
274,45995,1
274,55240,5
274,57570,5
274,67912,5
274,76030,5
274,83991,1
274,88127,5
274,115935,3
275,11726,5
275,19523,5
275,21566,5
275,29618,5
275,38925,5
275,40889,5
275,55122,5
275,94523,5
275,127165,5
275,131629,5
276,9764,1
276,17193,2
276,23101,3
276,72700,5
276,73302,4
276,74224,3
276,101227,3
276,107648,4
276,112012,4
276,121713,3
277,4786,5
277,46400,5
277,50518,3
277,52921,4
277,62949,4
277,85437,1
277,86910,5
277,111658,4
277,125557,2
277,127844,4
278,13540,5
278,21850,5
278,37534,5
278,54624,5
278,58567,5
278,67675,5
278,78806,2
278,96661,5
278,114646,5
278,127664,4
279,271,4
279,18051,4
279,53551,5
279,62328,3
279,74140,5
279,75565,5
279,85031,4
279,112375,3
279,133114,3
279,134150,4
280,271,2
280,14284,2
280,21821,1
280,31324,1
280,38591,2
280,42906,2
280,43267,1
280,68549,3
280,85653,2
280,119691,1
281,39007,5
281,42590,4
281,47537,1
281,75775,3
281,76745,5
281,77242,5
281,100113,2
281,101726,4
281,130464,2
281,133829,5
282,2650,1
282,63308,5
282,64089,5
282,83503,1
282,111186,5
282,111904,4
282,129234,2
282,129334,5
282,132854,5
282,133294,1
283,13734,4
283,26876,5
283,30875,3
283,40419,1
283,65582,5
283,67351,5
283,70915,3
283,71756,4
283,75025,3
283,106459,1
284,7967,4
284,27875,2
284,41496,2
284,57562,1
284,60919,5
284,70022,4
284,70715,2
284,73007,2
284,90226,2
284,106953,2
285,16724,4
285,17695,3
285,33921,5
285,53918,4
285,66022,3
285,66638,2
285,111781,3
285,112191,5
285,129454,4
285,134732,3
286,2177,5
286,3064,5
286,5448,5
286,11759,5
286,23338,5
286,32342,5
286,63444,5
286,66964,5
286,101520,3
286,132606,5
287,769,2
287,3329,3
287,31883,5
287,53366,5
287,54747,5
287,56994,5
287,74167,2
287,80139,4
287,82984,4
287,128526,3
288,12932,5
288,45026,5
288,56680,5
288,93900,5
288,104644,1
288,105433,4
288,106614,5
288,116589,5
288,126393,5
288,134620,1
289,11966,2
289,18329,3
289,19362,4
289,21914,5
289,34732,1
289,42884,1
289,78386,5
289,119281,2
289,126188,4
289,129156,1
290,12994,4
290,30173,1
290,36044,2
290,45934,2
290,54407,4
290,63179,2
290,81167,3
290,83902,5
290,119860,3
290,131184,4
291,22340,2
291,28489,2
291,36134,2
291,37226,4
291,39994,3
291,43976,1
291,48731,4
291,69347,2
291,106653,1
291,132799,5
292,27717,3
292,31165,5
292,50666,5
292,52511,4
292,54911,3
292,59195,4
292,75811,3
292,80957,5
292,132218,5
292,134444,4
293,8704,5
293,15916,5
293,50472,5
293,60750,5
293,62123,5
293,74695,5
293,77000,5
293,82968,5
293,97296,5
293,103721,5
294,271,3
294,1148,4
294,10773,4
294,22931,4
294,42906,3
294,46220,4
294,51340,3
294,75632,2
294,76509,2
294,86341,5
295,4459,5
295,15635,4
295,34759,5
295,74095,4
295,84734,5
295,98178,4
295,98988,5
295,116881,5
295,126170,5
295,136061,5
296,11386,4
296,17098,1
296,53345,4
296,62903,1
296,73751,4
296,78174,1
296,79757,5
296,83902,4
296,85951,5
296,112292,1
297,46103,5
297,47691,5
297,55001,4
297,70988,5
297,80296,5
297,85378,5
297,98693,5
297,101835,5
297,111098,5
297,121786,5
298,297,5
298,20453,5
298,23432,5
298,42578,5
298,57032,5
298,77113,5
298,97345,5
298,102687,2
298,111655,3
298,130313,5
299,11700,2
299,22914,5
299,23439,4
299,24427,1
299,34372,5
299,36746,1
299,68537,3
299,77789,2
299,82636,3
299,110712,5
300,25247,5
300,32619,5
300,33591,3
300,35718,4
300,39175,4
300,65658,3
300,74093,5
300,83333,4
300,94233,4
300,116204,4
301,4095,1
301,9545,1
301,22965,1
301,31808,2
301,74910,3
301,77358,1
301,91382,1
301,98411,1
301,101647,1
301,101959,5
302,11529,3
302,14484,4
302,66430,4
302,76318,3
302,95965,3
302,104926,4
302,109022,3
302,116655,4
302,124571,3
302,129377,4
303,6248,4
303,14516,5
303,17848,4
303,38855,2
303,54042,4
303,66638,4
303,91266,2
303,111098,1
303,129160,3
303,134059,3
304,5232,5
304,19198,5
304,47486,4
304,50334,4
304,73453,2
304,93384,5
304,94542,1
304,100525,5
304,114448,1
304,129160,3
305,7278,5
305,36006,5
305,46769,5
305,48005,5
305,54075,5
305,66996,5
305,91440,5
305,93534,5
305,134687,5
305,135754,5
306,19772,2
306,63174,4
306,71537,1
306,75008,1
306,92097,4
306,100050,5
306,108396,3
306,113069,1
306,131669,1
306,136417,4
307,2726,5
307,16722,2
307,24186,1
307,25247,2
307,41572,1
307,46250,5
307,48385,3
307,71631,5
307,83766,2
307,131062,3
308,27989,4
308,33662,5
308,45839,2
308,54316,1
308,59204,1
308,66435,3
308,85168,2
308,103896,3
308,105946,2
308,119877,1
309,607,4
309,2150,4
309,31951,3
309,66410,4
309,75536,3
309,78354,4
309,90239,4
309,101643,4
309,113306,4
309,114304,3
310,13827,5
310,40889,5
310,45919,5
310,61187,1
310,62918,1
310,73787,1
310,75788,3
310,127437,5
310,132822,1
310,136105,5
311,6600,2
311,29276,3
311,29794,3
311,38483,3
311,52033,3
311,71220,2
311,77264,3
311,96195,5
311,99588,2
311,112307,3
312,545,4
312,16725,1
312,17563,5
312,19339,1
312,54173,1
312,62221,1
312,75752,1
312,78551,1
312,89172,5
312,111906,1
313,3215,4
313,17227,1
313,22358,1
313,22746,1
313,43893,1
313,44163,3
313,48155,1
313,62815,3
313,118310,4
313,131618,5
314,6478,5
314,13113,5
314,25182,5
314,96129,5
314,97191,5
314,104318,5
314,108255,1
314,110216,5
314,119511,5
314,127935,5
315,45379,4
315,47338,3
315,47435,1
315,48300,1
315,52166,4
315,54959,1
315,71469,4
315,87002,1
315,117160,4
315,121790,4
316,1048,2
316,2726,4
316,43267,2
316,49029,3
316,52151,1
316,57462,1
316,70720,1
316,86341,5
316,93121,1
316,117446,4
317,9488,4
317,22340,1
317,22610,1
317,40150,1
317,53066,1
317,60621,1
317,92113,5
317,92475,1
317,92998,1
317,135188,1
318,23482,1
318,34662,5
318,36382,1
318,55184,1
318,72841,1
318,102098,5
318,116485,1
318,123771,1
318,124281,5
318,127767,5
319,6719,1
319,15597,1
319,22237,1
319,25239,1
319,33761,1
319,49674,2
319,55240,5
319,62686,5
319,83902,1
319,130892,1
320,316,5
320,6488,5
320,12288,5
320,26608,5
320,49904,3
320,50347,5
320,51314,1
320,58246,1
320,62738,5
320,90000,5
321,14096,4
321,56551,3
321,67614,3
321,73616,4
321,76670,2
321,101107,4
321,115906,4
321,115935,2
321,124101,4
321,129005,3
322,27317,5
322,50414,1
322,73252,5
322,78136,5
322,79884,5
322,95682,5
322,95770,1
322,98497,1
322,129888,5
322,130850,1
323,16763,5
323,37282,5
323,44545,5
323,82708,1
323,87829,1
323,88073,4
323,98237,5
323,114095,1
323,114199,1
323,122395,5
324,14900,5
324,18343,5
324,18716,5
324,26340,3
324,36657,5
324,39711,5
324,66435,5
324,68326,5
324,71142,4
324,130421,4
325,12859,3
325,12865,2
325,59613,4
325,71812,4
325,78561,3
325,85025,5
325,88783,1
325,97548,3
325,106266,3
325,112294,4
326,691,4
326,10479,4
326,35264,5
326,48731,3
326,55536,2
326,62094,1
326,62900,4
326,66435,1
326,80313,4
326,105499,3
327,1465,4
327,5838,2
327,35718,4
327,36887,4
327,61142,3
327,67686,3
327,98494,4
327,107272,4
327,109554,3
327,126079,4
328,1395,2
328,17858,2
328,21404,1
328,22331,1
328,29428,1
328,48712,1
328,58230,1
328,86163,1
328,121969,2
328,122346,1
329,4146,5
329,21255,1
329,40889,5
329,55859,5
329,60888,2
329,68572,5
329,70721,5
329,94604,5
329,102784,5
329,130353,5
330,31227,3
330,31607,1
330,41345,5
330,51264,1
330,51687,5
330,64045,1
330,67818,5
330,91433,1
330,98988,5
330,110077,1
331,924,5
331,7921,5
331,11534,5
331,22202,5
331,37280,1
331,55418,5
331,69970,5
331,92467,5
331,96031,1
331,110963,5
332,4881,4
332,29295,2
332,45261,5
332,59620,4
332,62177,4
332,64464,1
332,88538,1
332,111788,2
332,122538,3
332,131206,4
333,13630,2
333,21479,2
333,47990,3
333,61480,1
333,62678,1
333,72288,1
333,86514,4
333,88659,1
333,94535,1
333,99086,4
334,4898,4
334,8117,4
334,14929,3
334,43419,1
334,46977,1
334,51983,4
334,72108,4
334,73147,1
334,122933,4
334,130801,1
335,6880,3
335,10309,3
335,13644,1
335,24006,4
335,31745,4
335,60928,4
335,68360,5
335,85979,5
335,106405,1
335,130913,3
336,2961,1
336,21366,1
336,23072,3
336,32653,1
336,33572,3
336,34759,4
336,38334,1
336,54236,3
336,113827,1
336,119711,3
337,5273,5
337,20963,5
337,31932,3
337,49848,5
337,56333,5
337,56487,3
337,66070,3
337,82846,5
337,108555,3
337,120727,5
338,10752,5
338,18015,5
338,50503,4
338,52463,1
338,55438,3
338,58053,5
338,84224,1
338,94161,1
338,101261,5
338,110289,4
339,1783,4
339,5542,5
339,7381,5
339,54715,5
339,59256,5
339,63662,1
339,68651,1
339,113437,5
339,118330,4
339,128213,5
340,3790,5
340,6314,5
340,16578,5
340,62808,2
340,89979,5
340,90071,2
340,92881,5
340,94180,1
340,102885,5
340,109589,1
341,21497,1
341,60465,1
341,66551,4
341,70251,1
341,103641,1
341,107157,5
341,118286,5
341,119348,5
341,127136,4
341,133965,3
342,2192,5
342,6715,3
342,8316,4
342,10521,4
342,17295,5
342,19357,5
342,32078,4
342,81524,3
342,96514,5
342,129725,2
343,3184,1
343,34087,1
343,35248,1
343,54363,3
343,55199,4
343,72357,5
343,81161,1
343,90756,1
343,94008,4
343,97613,5
344,12861,3
344,49029,3
344,60994,2
344,75278,2
344,98325,4
344,105929,3
344,107814,3
344,129454,2
344,129927,4
344,130360,4
345,13976,5
345,27255,3
345,34249,5
345,42313,5
345,53345,5
345,61160,5
345,103028,5
345,111366,5
345,113298,5
345,134875,1
346,22246,5
346,31381,5
346,50482,5
346,54180,5
346,58053,5
346,63051,5
346,67121,5
346,79572,5
346,95013,5
346,128320,5
347,66972,5
347,74640,5
347,80710,5
347,88337,5
347,97251,5
347,105835,5
347,106119,5
347,108446,5
347,127820,5
347,134379,5
348,2726,5
348,4438,5
348,12827,5
348,27529,5
348,28547,5
348,34131,5
348,35533,4
348,81037,5
348,86250,1
348,129319,5
349,4282,2
349,11987,3
349,28497,4
349,33921,1
349,42781,3
349,61347,4
349,69385,1
349,83427,2
349,113979,3
349,133093,1
350,18526,3
350,36561,3
350,38498,1
350,41124,1
350,58279,1
350,59455,1
350,102448,1
350,107034,1
350,114135,1
350,114273,2
351,2726,2
351,6431,1
351,23772,3
351,57656,1
351,66054,4
351,82161,3
351,83795,3
351,94023,4
351,99279,5
351,108811,4
352,8636,3
352,13398,3
352,14140,4
352,15512,4
352,50663,1
352,53612,1
352,56084,5
352,58576,1
352,76175,3
352,120418,2
353,15813,1
353,17227,3
353,23648,3
353,32541,5
353,36318,2
353,40419,4
353,45026,1
353,84212,1
353,115556,4
353,128261,4
354,545,5
354,2596,5
354,5627,5
354,16390,5
354,39618,5
354,39729,5
354,84054,5
354,104399,5
354,121297,5
354,126079,5
355,2410,4
355,5412,4
355,32383,4
355,70056,4
355,72770,3
355,84501,3
355,97474,4
355,108565,4
355,112716,3
355,129353,3
356,10329,3
356,31981,2
356,55493,2
356,59636,4
356,73616,1
356,74135,3
356,123813,2
356,125727,3
356,129160,3
356,136507,3
357,3047,5
357,10479,5
357,45124,5
357,51837,2
357,58908,4
357,72379,2
357,73394,5
357,107766,3
357,114902,5
357,116881,5
358,17572,3
358,22746,5
358,54776,1
358,64144,2
358,86488,5
358,95474,1
358,104493,5
358,114440,1
358,116225,2
358,136060,4
359,34113,1
359,36973,5
359,43664,1
359,74124,1
359,75054,1
359,89295,4
359,90200,5
359,91855,5
359,96650,4
359,114074,4
360,38282,5
360,62037,4
360,72309,5
360,75119,2
360,81970,2
360,100062,5
360,100098,5
360,109656,5
360,112478,5
360,127228,1
361,8562,3
361,20483,2
361,25526,3
361,32991,2
361,67165,5
361,76691,2
361,89124,2
361,117318,4
361,123827,3
361,127897,2
362,13299,5
362,26611,5
362,61296,5
362,63801,5
362,66930,5
362,84022,2
362,93988,4
362,100436,2
362,112023,5
362,118713,5
363,21542,5
363,26703,1
363,31291,1
363,42018,5
363,79914,5
363,97004,1
363,101024,5
363,118377,5
363,120490,5
363,129429,1
364,545,5
364,22763,4
364,42738,4
364,50889,5
364,59502,5
364,82326,2
364,82448,5
364,97313,5
364,99659,4
364,132189,5
365,1615,5
365,7276,5
365,27774,5
365,40161,5
365,50294,5
365,102738,5
365,103208,5
365,109183,5
365,114646,5
365,129125,5
366,13359,2
366,22380,5
366,28739,5
366,32102,5
366,38533,5
366,49527,1
366,56386,3
366,58324,1
366,129700,4
366,134626,2
367,23545,2
367,55490,3
367,58349,2
367,59256,4
367,64889,2
367,65258,2
367,69766,2
367,83436,2
367,102581,1
367,114551,2
368,5117,5
368,45006,5
368,46369,5
368,53971,5
368,67423,5
368,69462,5
368,81190,4
368,122999,5
368,130804,3
368,132221,5
369,14220,2
369,19360,3
369,23216,3
369,30268,3
369,58748,4
369,67831,3
369,76650,4
369,78473,4
369,81016,5
369,102216,4
370,3386,2
370,35760,4
370,40913,2
370,50925,5
370,61210,2
370,87317,3
370,103840,2
370,110125,3
370,129713,2
370,133396,4
371,2795,2
371,33572,3
371,37618,3
371,40419,4
371,41345,5
371,51165,2
371,104399,4
371,117314,3
371,132220,3
371,134452,1
372,5612,3
372,13760,2
372,23216,1
372,26506,1
372,46868,2
372,55622,2
372,72295,5
372,95983,1
372,98221,5
372,122497,5
373,17227,5
373,28357,5
373,62771,5
373,78012,5
373,84055,5
373,86079,5
373,89081,5
373,101710,5
373,107326,5
373,114523,5
374,9901,5
374,18927,5
374,23607,5
374,54490,1
374,54982,1
374,81324,1
374,86285,4
374,87624,5
374,124868,5
374,129692,5
375,6209,4
375,17029,5
375,32710,5
375,42806,5
375,52573,5
375,72017,5
375,87580,5
375,89538,5
375,128618,5
375,130487,5
376,25247,5
376,58402,4
376,63101,4
376,73110,2
376,73963,5
376,83977,5
376,90973,5
376,98712,3
376,108185,3
376,124309,3
377,16309,5
377,29331,1
377,42316,1
377,48218,1
377,64009,1
377,70598,3
377,77051,1
377,103409,1
377,135111,1
377,136479,5
378,2546,5
378,33184,5
378,33851,5
378,69914,1
378,80092,5
378,90251,5
378,92480,1
378,101755,5
378,112467,5
378,112600,5
379,10208,5
379,18084,1
379,25764,1
379,52138,4
379,88315,1
379,92105,1
379,107808,1
379,118951,5
379,119772,1
379,120082,3
380,5142,2
380,13649,5
380,29842,2
380,36706,2
380,40594,2
380,48544,2
380,88123,2
380,89742,2
380,106151,3
380,116826,2
381,16500,1
381,18609,1
381,42946,1
381,43521,1
381,47469,5
381,49162,1
381,89091,1
381,92891,1
381,129367,1
381,135869,5
382,5331,1
382,5869,5
382,15687,1
382,24214,1
382,30843,1
382,46840,1
382,70102,1
382,72683,1
382,86567,1
382,99496,1
383,1293,3
383,5784,5
383,7296,2
383,19016,5
383,34818,5
383,41524,3
383,53736,5
383,84436,3
383,117729,5
383,136120,5
384,3047,5
384,6268,4
384,11520,5
384,16492,5
384,29428,5
384,69720,5
384,86464,5
384,118101,5
384,121149,5
384,136307,4
385,20625,3
385,21781,2
385,49135,2
385,62929,3
385,69730,1
385,75936,4
385,101899,5
385,103995,1
385,119511,3
385,124344,1
386,15499,2
386,16322,5
386,19072,4
386,54907,5
386,56536,5
386,72714,5
386,97004,5
386,100736,4
386,105643,5
386,108130,5
387,46551,5
387,47422,2
387,53641,1
387,68319,1
387,84292,2
387,94957,2
387,101163,3
387,122648,2
387,125772,3
387,130487,5
388,17074,2
388,24427,1
388,41780,1
388,64775,4
388,70216,3
388,86341,2
388,90972,2
388,91874,1
388,102211,1
388,103028,3
389,8067,5
389,16209,3
389,27280,4
389,27529,5
389,28396,4
389,43251,3
389,89044,3
389,101890,4
389,122648,3
389,124014,3
390,11604,2
390,15569,5
390,35452,2
390,66635,2
390,79999,3
390,82485,2
390,96929,3
390,115012,2
390,123711,2
390,132680,2
391,2726,1
391,40187,1
391,42781,3
391,45379,1
391,49135,1
391,52033,1
391,60722,1
391,62954,4
391,85607,2
391,105694,1
392,34277,5
392,39257,5
392,53089,5
392,53831,5
392,80931,3
392,94370,5
392,96170,3
392,104559,5
392,108214,2
392,130435,5
393,833,5
393,8060,4
393,34047,3
393,38020,1
393,53960,4
393,54702,4
393,74552,1
393,97638,4
393,114206,3
393,114323,1
394,9802,4
394,14716,1
394,40419,3
394,43711,3
394,51165,4
394,59016,4
394,68445,4
394,71142,5
394,74249,3
394,117478,5
395,7602,3
395,72076,5
395,82812,4
395,83266,5
395,85160,3
395,92475,5
395,94318,5
395,96195,4
395,104919,5
395,113740,5
396,1062,1
396,27562,5
396,43134,5
396,49904,4
396,51615,5
396,65791,5
396,66469,4
396,75556,4
396,92870,5
396,133140,5
397,23905,1
397,27570,1
397,43532,4
397,51861,3
397,91888,3
397,92745,4
397,122670,5
397,129671,5
397,130432,3
397,136004,5
398,4,5
398,10446,5
398,21818,5
398,46689,5
398,71762,5
398,78873,5
398,109511,5
398,118355,5
398,128509,5
398,134265,1
399,27410,2
399,37382,2
399,38465,2
399,46376,1
399,51769,2
399,55390,2
399,56452,2
399,84054,3
399,112576,3
399,133898,1
400,12827,3
400,26746,1
400,57692,2
400,73634,2
